id,name,symbol,slug,circulating_supply,total_supply,max_supply,date_added,num_market_pairs,tags,platform,cmc_rank,last_updated,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
2300,WAX,WAX,wax,937637068.642148,1850000000.0,,2017-12-21T00:00:00.000Z,26,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x39Bb259F66E1C59d5ABEF88375979b4D20D98022'}",90,2019-03-02T01:54:03.000Z,0.0427242183151,354886.595443484,-0.356707,2.38195,-3.81055,40059810.820997536
2132,Power Ledger,POWR,power-ledger,396349005.647812,1000000000.0,,2017-11-01T00:00:00.000Z,37,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x595832f8fc6bf59c85c527fec3740a1b7a361269'}",91,2019-03-02T01:54:03.000Z,0.100062101002,5007062.0332814,-1.66069,9.96904,5.28839,39659514.235173635
1703,Metaverse ETP,ETP,metaverse,57385054.0773964,74913912.4228964,100000000.0,2017-06-05T00:00:00.000Z,25,['mineable'],,92,2019-03-02T01:54:01.000Z,0.684030558114,2654538.11943821,-0.257062,-0.607113,7.8383,39253130.56796353
3178,Linkey,LKY,linkey,50000000.0,195000000.0,,2018-08-16T00:00:00.000Z,1,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x49bd2da75b1f7af1e4dfd6b1125fecde59dbec58'}",93,2019-03-02T01:54:06.000Z,0.783148711989,476346.899859224,-1.33637,-1.66928,-5.36474,39157435.59945
2403,MOAC,MOAC,moac,62463333.6041915,151205864.0,,2018-01-15T00:00:00.000Z,3,[],,94,2019-03-02T01:54:03.000Z,0.61092335175,47501.3078821909,1.83174,4.26962,-1.63899,38160309.126951076
1414,Zcoin,XZC,zcoin,6906513.32977799,21400000.0,21400000.0,2016-10-06T00:00:00.000Z,24,['mineable'],,95,2019-03-02T01:54:02.000Z,5.46676196731,554035.637840288,0.326678,1.34363,-1.11771,37756264.39794986
3224,Qubitica,QBIT,qubitica,2805270.3657868,10000000.0,,2018-08-28T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1602af2C782cC03F9241992E243290Fccf73Bb13'}",96,2019-03-02T01:54:06.000Z,13.295243074,574348.457395489,0.107209,0.424434,19.5757,37296751.4014244
2213,QASH,QASH,qash,350000000.0,1000000000.0,,2017-11-21T00:00:00.000Z,42,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6'}",97,2019-03-02T01:54:03.000Z,0.105306845056,188079.610765445,-0.168172,0.298483,-7.30354,36857395.769600004
1710,Veritaseum,VERI,veritaseum,2149646.44000001,100000000.0,,2017-06-08T00:00:00.000Z,8,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374'}",98,2019-03-02T01:54:02.000Z,17.1105244263,1588253.00756101,0.478079,2.7016,-8.3669,36781577.91952901
2588,Loom Network,LOOM,loom-network,664677751.116336,1000000000.0,,2018-03-14T00:00:00.000Z,43,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0'}",99,2019-03-02T01:54:04.000Z,0.054031812262,1898995.19277317,-0.542538,3.2561,13.0861,35913743.46304622
2772,Digitex Futures,DGTX,digitex-futures,737500000.0,1000000000.0,,2018-05-23T00:00:00.000Z,7,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1c83501478f1320977047008496dacbd60bb15ef'}",100,2019-03-02T01:54:05.000Z,0.0477585421917,3670026.7902011,0.969826,4.20916,27.5808,35221924.86637875
2989,STASIS EURS,EURS,stasis-eurs,30979207.0,30979207.0,,2018-07-30T00:00:00.000Z,25,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdb25f211ab05b1c97d595516f45794528a807ad8'}",101,2019-03-02T01:54:06.000Z,1.13146178789,566614.117007021,0.0206904,-0.185903,-0.607912,35051788.939634405
118,ReddCoin,RDD,reddcoin,28808713173.7887,28808713173.7887,,2014-02-10T00:00:00.000Z,18,[],,102,2019-03-02T01:54:01.000Z,0.00119647306426,79656.6255994637,-2.70334,-0.0397258,-7.2213,34468849.3284304
2062,Aion,AION,aion,291866662.0,291866662.0,,2017-10-18T00:00:00.000Z,23,['mineable'],,103,2019-03-02T01:54:03.000Z,0.117303611597,2921588.83739732,1.60628,2.25762,0.583793,34237013.55736088
2606,Wanchain,WAN,wanchain,106152492.636,210000000.0,,2018-03-23T00:00:00.000Z,13,[],,104,2019-03-02T01:54:04.000Z,0.320855050939,2038566.65110325,0.80221,3.695,5.19661,34059563.432025604
1229,DigixDAO,DGD,digixdao,2000000.0,2000000.0,,2016-04-18T00:00:00.000Z,20,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe0b7927c4af23765cb51314a0e0521a9645f0e2a'}",105,2019-03-02T01:54:01.000Z,16.7851891443,784517.379704224,-0.721528,6.97287,5.17497,33570378.2886
1698,Horizen,ZEN,zencash,5919537.5,5919537.5,21000000.0,2017-06-01T00:00:00.000Z,30,['mineable'],,106,2019-03-02T01:54:02.000Z,5.51855386094,534190.504193645,0.403229,-3.45309,4.72981,32667286.525604114
1807,Santiment Network Token,SAN,santiment,62660370.9569795,83337000.0,,2017-07-12T00:00:00.000Z,6,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098'}",107,2019-03-02T01:54:01.000Z,0.519885443982,2221.80226122964,0.00286845,1.42724,-2.44218,32576214.775046103
1727,Bancor,BNT,bancor,61777775.622897,73803262.2950455,,2017-06-18T00:00:00.000Z,141,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c'}",108,2019-03-02T01:54:03.000Z,0.526825881776,1812834.29474506,-0.163279,0.783268,-5.95846,32546131.116692588
213,MonaCoin,MONA,monacoin,65729674.8711679,65729674.8711679,,2014-03-20T00:00:00.000Z,21,['mineable'],,109,2019-03-02T01:54:01.000Z,0.491984941376,284702.643053425,0.338976,-1.20337,-7.72307,32338010.23815508
1772,Storj,STORJ,storj,135787438.700013,424999998.000013,,2017-07-02T00:00:00.000Z,35,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac'}",110,2019-03-02T01:54:02.000Z,0.233328272829,2085627.31681805,-0.146028,5.93056,-4.39158,31683048.54374775
2570,TomoChain,TOMO,tomochain,59091325.0,100000000.0,,2018-03-08T00:00:00.000Z,9,['mineable'],,111,2019-03-02T01:54:04.000Z,0.533649768935,1061686.05794282,-0.131716,0.893829,-9.59231,31534071.93231299
1886,Dent,DENT,dent,32456475075.9659,100000000000.0,,2017-08-12T00:00:00.000Z,35,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3597bfd533a99c9aa083587b074434e61eb0a258'}",112,2019-03-02T01:54:02.000Z,0.000958018102831,1176104.83548522,2.62275,8.83562,-1.48129,31093890.67685849
2496,Polymath,POLY,polymath-network,347912657.091243,1000000000.0,,2018-02-02T00:00:00.000Z,37,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec'}",113,2019-03-02T01:54:04.000Z,0.0893244289183,4476008.03898384,0.439021,2.02539,-2.62506,31077099.40812362
1982,Kyber Network,KNC,kyber-network,157190162.45062,215141711.269484,,2017-09-24T00:00:00.000Z,60,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdd974d5c2e2928dea5f71b9825b8b646686bd200'}",114,2019-03-02T01:54:02.000Z,0.197692041172,26239733.9434935,-1.3885,25.7749,27.2623,31075244.067021336
2492,Elastos,ELA,elastos,14663959.2354992,34171013.0770494,,2018-01-31T00:00:00.000Z,14,['mineable'],,115,2019-03-02T01:54:04.000Z,2.13296409877,1054724.01338751,1.29679,0.384176,0.203156,31277698.59514657
2840,QuarkChain,QKC,quarkchain,935966585.355,10000000000.0,,2018-06-04T00:00:00.000Z,26,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664'}",116,2019-03-02T01:54:05.000Z,0.0322004847995,3440575.49792375,-0.479549,-1.50295,-3.29011,30138577.8045636
1908,Nebulas,NAS,nebulas-token,45500000.0,100000000.0,100000000.0,2017-08-23T00:00:00.000Z,16,[],,117,2019-03-02T01:54:03.000Z,0.63113122215,1593492.52047524,0.0826508,1.35336,-0.596611,28716470.607824996
541,Syscoin,SYS,syscoin,549072010.970982,549072010.970982,888000000.0,2014-08-20T00:00:00.000Z,15,['mineable'],,118,2019-03-02T01:54:01.000Z,0.0509611980663,197660.525132831,0.0651698,2.08105,-6.80076,27981367.50375386
1660,TokenCard,TKN,tokencard,29022487.800658,39406759.9283204,,2017-05-07T00:00:00.000Z,6,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaaaf91d9b90df800df4f55c205fd6989c977e73a'}",119,2019-03-02T01:54:02.000Z,0.964160607995,234021.132850423,-2.68353,9.91129,7.96765,27982339.48340989
2575,Bitcoin Private,BTCP,bitcoin-private,20640416.0,20640416.0,21000000.0,2018-03-10T00:00:00.000Z,18,['mineable'],,120,2019-03-02T01:54:05.000Z,1.33288206782,24961.2300845117,0.0614555,2.20884,-5.21139,27511240.358745012
2090,LATOKEN,LA,latoken,344604453.0,400000000.0,1000000000.0,2017-10-25T00:00:00.000Z,11,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe50365f5d679cb98a1dd62d6f6e58e59321bcddf'}",121,2019-03-02T01:54:02.000Z,0.0790230473814,4893486.61939586,-1.39183,-4.6043,-18.4154,27231694.01726043
2092,NULS,NULS,nuls,63448463.6207771,103194319.196902,,2017-10-25T00:00:00.000Z,22,['mineable'],,122,2019-03-02T01:54:02.000Z,0.424718591794,2690640.4419743,0.374212,-1.09246,-4.01753,26947742.12050929
1758,TenX,PAY,tenx,114347860.533775,205218255.948578,,2017-06-27T00:00:00.000Z,31,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb97048628db6b661d4c2aa833e95dbe1a905b280'}",123,2019-03-02T01:54:02.000Z,0.234429387395,220852.418230852,-0.00733462,2.52528,-2.7994,26806498.89486177
1637,iExec RLC,RLC,rlc,80070793.2387674,86999784.9868455,,2017-04-20T00:00:00.000Z,14,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x607f4c5bb672230e8672085532f7e901544a7375'}",124,2019-03-02T01:54:02.000Z,0.334642688894,447694.1278461,0.454047,1.04742,12.3902,26795105.55129664
2346,WaykiChain,WICC,waykichain,189000000.0,210000000.0,,2018-01-09T00:00:00.000Z,15,[],,125,2019-03-02T01:54:03.000Z,0.140844948909,633662.187443106,0.319899,-0.627605,-7.89118,26619695.343801003
1492,Obyte,GBYTE,obyte,679008.207469628,1000000.0,,2016-12-27T00:00:00.000Z,2,[],,126,2019-03-02T01:54:01.000Z,38.5540839544,9287.02128839092,-0.423459,-1.95902,7.69184,26178539.43651069
2424,SingularityNET,AGI,singularitynet,539673260.161062,1000000000.0,,2018-01-18T00:00:00.000Z,12,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8eb24319393716668d768dcec29356ae9cffe285'}",127,2019-03-02T01:54:04.000Z,0.0478206359185,507253.888842577,0.110975,4.09947,0.632498,25807518.489112075
2044,Enigma,ENG,enigma,74836171.09,150000000.0,,2017-10-13T00:00:00.000Z,22,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4'}",128,2019-03-02T01:54:03.000Z,0.339224509871,448428.066864089,0.0462609,2.14136,-5.99014,25386263.45862755
1785,Gas,GAS,gas,10128375.105773,17190378.0,100000000.0,2017-07-06T00:00:00.000Z,39,[],"{'id': 1376, 'name': 'NEO', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '602c79718b16e442de58778e148d0b1084e3b2dffd5de6b7b16cee7969282de7'}",129,2019-03-02T01:54:02.000Z,2.47863790848,1423763.37803738,0.69576,3.12337,-2.8386,25104574.48847409
66,Nxt,NXT,nxt,998999941.507691,998999941.507691,1000000000.0,2013-12-04T00:00:00.000Z,23,[],,130,2019-03-02T01:54:01.000Z,0.0246853256137,415002.640563814,0.0561251,-1.95345,-7.72327,24660638.844184607
2246,CyberMiles,CMT,cybermiles,800000000.0,1000000000.0,,2017-12-06T00:00:00.000Z,27,[],,131,2019-03-02T01:54:03.000Z,0.0298418652961,3338519.85957632,-0.39321,-1.26869,9.26867,23873492.23688
1757,FunFair,FUN,funfair,6024937088.66342,10999873621.398,,2017-06-27T00:00:00.000Z,26,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x419d0d8bdd9af5e606ae2232ed285aff190e711b'}",132,2019-03-02T01:54:02.000Z,0.0038592260154,670506.861589691,0.241095,1.85348,-4.44008,23251593.953718208
3662,HedgeTrade,HEDG,hedgetrade,71998499.0,1000000000.0,,2019-01-03T00:00:00.000Z,7,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3363d570f6df3c74d486bb8785d3ebfb9e2347d3'}",133,2019-03-02T01:54:07.000Z,0.322182032127,683600.301933922,0.224996,10.9937,47.0103,23196622.717913777
2057,Eidoo,EDO,eidoo,29261461.2776,90208327.5853,,2017-10-17T00:00:00.000Z,11,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xced4e93198734ddaff8492d525bd258d49eb388e'}",134,2019-03-02T01:54:02.000Z,0.775366389877,266063.954447096,-0.229377,0.512103,-4.31582,22688353.59333834
1816,Civic,CVC,civic,342699967.0,1000000000.0,,2017-07-17T00:00:00.000Z,40,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x41e5560054824ea6b0732e656e3ad64e20e94e45'}",135,2019-03-02T01:54:02.000Z,0.0611978181421,1058337.11011723,0.337053,3.6481,1.55909,20972490.25776967
2638,Cortex,CTXC,cortex,149792458.0,299792458.0,,2018-04-16T00:00:00.000Z,27,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xea11755ae41d889ceec39a63e6ff75a02bc1c00d'}",136,2019-03-02T01:54:04.000Z,0.13744918181,4366730.00050145,2.47693,-2.03248,10.3247,20588850.79340879
3115,Maximine Coin,MXM,maximine-coin,1649000000.0,16000000000.0,,2018-08-07T00:00:00.000Z,4,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6a750d255416483bec1a31ca7050c6dac4263b57'}",137,2019-03-02T01:54:05.000Z,0.0124793245856,1501865.69799626,0.90738,2.21824,10.0773,20578406.2416544
2298,Dynamic Trading Rights,DTR,dynamic-trading-rights,1212725616.0,3744671572.0,,2017-12-20T00:00:00.000Z,4,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd234bf2410a0009df9c3c63b610c09738f18ccd7'}",138,2019-03-02T01:54:03.000Z,0.0168316615774,636.189046937395,-0.185878,-3.52176,13.3661,20412187.154755946
2243,Dragonchain,DRGN,dragonchain,238421940.0,433494437.0,,2017-12-03T00:00:00.000Z,22,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x419c4db4b9e25d6db2ad9691ccb832c8d9fda05e'}",139,2019-03-02T01:54:03.000Z,0.084590602446,1588004.49744143,0.467685,-1.32959,-6.51428,20168255.540944066
67,Unobtanium,UNO,unobtanium,200030.10151896,200030.10151896,,2013-12-21T00:00:00.000Z,6,['mineable'],,140,2019-03-02T01:54:00.000Z,99.8977884391,1015.77704643095,0.0866099,3.06907,-0.827627,19982564.762992762
99,Vertcoin,VTC,vertcoin,48408547.0,48408547.0,84000000.0,2014-01-20T00:00:00.000Z,16,['mineable'],,141,2019-03-02T01:54:01.000Z,0.404920438188,267152.894227911,-0.303435,1.87963,-1.05133,19601610.063284393
2777,IoTeX,IOTX,iotex,2525040005.0,10000000000.0,,2018-05-25T00:00:00.000Z,16,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6fb3e0a217407efff7ca062d46c26e5d60a14d69'}",142,2019-03-02T01:54:05.000Z,0.00784374721845,1120546.41388093,-0.410318,2.3032,2.59033,19805775.51569372
2306,Bread,BRD,bread,88733977.6930047,88862718.0,,2017-12-24T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x558ec3152e2eb2174905cd19aea4e34a23de9ad6'}",143,2019-03-02T01:54:03.000Z,0.223020653388,373961.640657919,0.0345033,0.240074,-0.11305,19789509.682810124
2835,Endor Protocol,EDR,endor-protocol,722193285.119839,1469213017.43784,,2018-05-31T00:00:00.000Z,28,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc528c28fec0a90c083328bc45f587ee215760a0f'}",144,2019-03-02T01:54:05.000Z,0.0273312560652,1687250.59062672,-0.550665,-3.56268,-14.3316,19738449.60417831
3144,ThoreCoin,THR,thorecoin,85866.0215,100000.0,,2018-08-10T00:00:00.000Z,1,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1cb3209d45b2a60b7fbca1ccdbf87f674237a4aa'}",145,2019-03-02T01:54:07.000Z,227.339368568,13613.5152065256,0.0918631,-1.64674,61.6685,19520727.109256312
2992,Apollo Currency,APL,apollo-currency,14685096531.0,21165096531.0,,2018-07-28T00:00:00.000Z,7,[],,146,2019-03-02T01:54:05.000Z,0.00133829759163,1011652.24205074,1.43871,6.31908,-11.4192,19653029.320291366
3154,Davinci Coin,DAC,davinci-coin,2278739343.0,8800000000.0,,2018-08-13T00:00:00.000Z,5,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaad54c9f27b876d2538455dda69207279ff673a5'}",147,2019-03-02T01:54:07.000Z,0.00852430455146,2012351.14180576,0.0333839,10.1675,5.09035,19424668.15312587
3126,ProximaX,XPX,proximax,6097456550.0,9000000000.0,,2018-08-08T00:00:00.000Z,5,[],"{'id': 873, 'name': 'NEM', 'symbol': 'XEM', 'slug': 'nem', 'token_address': 'prx'}",148,2019-03-02T01:54:07.000Z,0.00317962010231,2924298.10673611,0.159449,0.280233,3.19111,19387595.41934178
1993,Kin,KIN,kin,756097560976.0,10000000000000.0,,2017-09-27T00:00:00.000Z,27,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x818fc6c2ec5986bc6e2cbf00939d90556ab12ce5'}",149,2019-03-02T01:54:02.000Z,2.55838686929e-05,136058.845803125,-0.254208,2.08968,-2.33276,19343900.719031937
2585,Centrality,CENNZ,centrality,804825758.630112,1200000000.0,,2018-03-13T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1122b6a0e00dce0563082b6e2953f3a943855c1f'}",150,2019-03-02T01:54:04.000Z,0.0237674961076,7805.88383453784,-3.75583,-9.83864,-39.9399,19128693.085537408
2043,Cindicator,CND,cindicator,1445976590.32706,2000000004.61,,2017-10-13T00:00:00.000Z,17,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd4c435f5b09f855c3317c8524cb1f586e42795fa'}",151,2019-03-02T01:54:03.000Z,0.0132267215609,566833.483778968,0.0119814,0.561891,3.90589,19125529.74383559
2608,Mithril,MITH,mithril,506881575.6587,1000000000.0,,2018-03-24T00:00:00.000Z,38,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb'}",152,2019-03-02T01:54:04.000Z,0.0385996281846,3749347.94861394,2.73579,6.36539,-0.874048,19565440.354050014
2589,Guaranteed Ethurance Token Extra,GETX,guaranteed-ethurance-token-extra,300000000.0,1000000000.0,,2018-03-14T00:00:00.000Z,2,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x07a58629aaf3e1a0d07d8f43114b76bd5eee3b91'}",153,2019-03-02T01:54:04.000Z,0.0632562892126,1265.12578425184,0.262874,-0.08996,-3.17976,18976886.76378
2307,Bibox Token,BIX,bibox-token,110938508.0,264480791.0,,2017-12-24T00:00:00.000Z,23,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069'}",154,2019-03-02T01:54:03.000Z,0.167848547945,11209190.9343844,0.863958,11.6564,14.1174,18620867.478984766
3684,Bitcoiin,B2G,bitcoiin,49807910.29,56224466.0,,2019-01-10T00:00:00.000Z,8,['mineable'],,155,2019-03-02T01:54:08.000Z,0.369839929091,521519.063189873,-0.00999827,-0.872789,2.4852,18420954.00982449
1963,Credo,CREDO,credo,549891702.891,1374729257.0,,2017-09-13T00:00:00.000Z,23,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4e0603e2a27a30480e5e3a4fe548e29ef12f64be'}",156,2019-03-02T01:54:02.000Z,0.0333869286947,78890.1050673294,3.74296,3.97498,-14.9998,18359195.074228976
2181,Genesis Vision,GVT,genesis-vision,4426883.31189056,4436643.92853333,,2017-11-15T00:00:00.000Z,14,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x103c3a209da59d3e7c4a89307e66521e081cfdf0'}",157,2019-03-02T01:54:03.000Z,4.14120077001,1668487.30540417,0.0607507,0.18624,0.454661,18332612.57994561
2538,Nectar,NEC,nectar,82353021.82319,1007949846.69351,,2018-02-21T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcc80c051057b774cd75067dc48f8987c4eb97a5e'}",158,2019-03-02T01:54:04.000Z,0.220153265333,2487.50396240966,0.00471194,1.00916,-26.6794,18130286.664415088
1826,Particl,PART,particl,8069480.0,9065480.0,,2017-07-20T00:00:00.000Z,3,[],,159,2019-03-02T01:54:02.000Z,2.24437499386,15720.3116600635,1.70521,1.79068,-7.63049,18110939.125453394
3415,Buggyra Coin Zero,BCZERO,buggyra-coin-zero,2010775988.46,10000000000.0,,2018-10-09T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd45247c07379d94904e0a87b4481f0a1ddfa0c64'}",160,2019-03-02T01:54:06.000Z,0.00886082136349,9547.83410340424,0.284528,6.05465,-9.7711,17817126.83573909
3085,INO COIN,INO,ino-coin,20000000.0,1000000000.0,,2018-08-06T00:00:00.000Z,3,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc9859fccc876e6b4b3c749c5d29ea04f48acb74f'}",161,2019-03-02T01:54:05.000Z,0.884710573854,1600150.04023429,0.342081,3.54824,2.27121,17694211.47708
1552,Melon,MLN,melon,1146787.41043552,1250000.0,,2017-02-21T00:00:00.000Z,7,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbeb9ef514a379b997e0798fdcc901ee474b6d9a1'}",162,2019-03-02T01:54:01.000Z,15.38617991,27016.6684140251,-0.978002,3.36648,-8.09817,17644677.41548392
1954,Moeda Loyalty Points,MDA,moeda-loyalty-points,19628888.0,19628888.0,,2017-09-11T00:00:00.000Z,10,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x51db5ad35c671a87207d88fc11d593ac0c8415bd'}",163,2019-03-02T01:54:03.000Z,0.897489777927,5972056.57949281,-0.474489,-2.57166,9.68556,17616726.332073957
2400,OneRoot Network,RNT,oneroot-network,276183928.715856,400000000.0,,2018-01-15T00:00:00.000Z,7,[],"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xff603f43946a3a28df5e6a73172555d8c8b02386'}",164,2019-03-02T01:54:03.000Z,0.0639186490354,840204.492534217,0.343078,-2.8271,-9.14554,17653303.608806733
